Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2022-12659,2022-09-17,2022-09-22,Standard Class,CG-1685,Maria Garcia 9,Consumer,West,Nevada,Technology,Accessories,HP Mouse,34.4,1,0.0,8.9
US-2021-12660,2021-11-01,2021-11-04,Second Class,CG-1741,William Taylor #3,Home Office,West,Washington,Furniture,Tables,Bretford Rectangular Table,6467.3,14,0.0,530.65
US-2022-12661,2022-01-01,2022-01-06,Standard Class,CG-1663,Michael Thomas #3,Home Office,South,Louisiana,Technology,Copiers,Canon imageCLASS,7390.88,4,0.0,1668.07
US-2023-12662,2023-02-03,2023-02-10,Standard Class,CG-1170,Karen White #5,Consumer,West,Arizona,Office Supplies,Binders,Cardinal HOLDit Binder,474.76,13,0.0,183.21
US-2022-12663,2022-12-22,2022-12-27,Standard Class,CG-1660,William Taylor #5,Consumer,East,Pennsylvania,Technology,Accessories,HP Mouse,420.0,10,0.0,108.41
US-2023-12664,2023-09-20,2023-09-27,Standard Class,CG-1527,William Taylor #4,Consumer,West,Colorado,Technology,Accessories,Plantronics Headset,1175.22,9,0.0,403.42
US-2022-12665,2022-04-21,2022-04-28,Standard Class,CG-1088,James Wilson #1,Consumer,West,Nevada,Technology,Phones,Cisco IP Phone,3118.23,9,0.0,833.83
US-2023-12666,2023-12-03,2023-12-10,Standard Class,CG-1098,James Wilson #6,Consumer,East,New Jersey,Technology,Phones,iPhone Accessories Kit,2469.61,13,0.0,731.3
US-2021-12667,2021-12-26,2022-01-02,Standard Class,CG-1043,John Smith #3,Corporate,South,Alabama,Furniture,Bookcases,Sauder Classic Bookcase,989.65,5,0.0,165.65
US-2024-12668,2024-07-12,2024-07-15,Second Class,CG-1583,Jennifer Lee #5,Corporate,South,Alabama,Furniture,Chairs,HON Executive Chair,2323.75,11,0.0,125.79
US-2023-12669,2023-12-15,2023-12-20,Standard Class,CG-1560,James Wilson #7,Corporate,East,Florida,Technology,Machines,Fellowes Shredder,2634.38,14,0.0,765.13
US-2021-12670,2021-11-01,2021-11-08,Standard Class,CG-1694,John Smith #1,Home Office,East,New York,Technology,Accessories,HP Mouse,168.43,5,0.15,31.49
US-2023-12671,2023-03-04,2023-03-09,Standard Class,CG-1484,Karen White #8,Corporate,East,New Jersey,Furniture,Tables,Bevis Conference Table,7214.74,13,0.0,879.53
US-2023-12672,2023-12-18,2023-12-24,Standard Class,CG-1632,Maria Garcia #1,Corporate,East,Pennsylvania,Office Supplies,Binders,GBC DocuBind,330.96,6,0.0,126.08
US-2024-12673,2024-01-08,2024-01-14,Standard Class,CG-1799,Susan Jackson #8,Home Office,West,Colorado,Technology,Phones,Cisco IP Phone,576.91,3,0.1,42.16
US-2024-12674,2024-12-08,2024-12-14,Standard Class,CG-1521,Michael Thomas #9,Consumer,South,Mississippi,Office Supplies,Supplies,Acme Stapler,249.6,8,0.0,60.31
US-2024-12675,2024-05-18,2024-05-25,Standard Class,CG-1046,John Smith #1,Corporate,South,Alabama,Technology,Copiers,Canon imageCLASS,9248.75,5,0.0,1593.68
US-2023-12676,2023-03-09,2023-03-15,Standard Class,CG-1466,John Smith #5,Consumer,East,Pennsylvania,Technology,Copiers,Xerox WorkCentre,11354.35,5,0.0,2352.98
US-2023-12677,2023-11-12,2023-11-19,Standard Class,CG-1604,Michael Thomas #2,Consumer,Central,Illinois,Office Supplies,Supplies,Fiskars Scissors,133.62,6,0.0,47.67
US-2024-12678,2024-03-28,2024-03-30,First Class,CG-1473,Karen White #2,Consumer,East,Ohio,Technology,Phones,iPhone Accessories Kit,864.25,11,0.2,137.79
US-2021-12679,2021-02-28,2021-03-07,Standard Class,CG-1607,David Moore #6,Consumer,East,New Jersey,Office Supplies,Labels,Avery Address Labels,174.86,14,0.0,35.1
US-2024-12680,2024-09-04,2024-09-04,Same Day,CG-1529,David Moore #4,Home Office,Central,Minnesota,Office Supplies,Supplies,Acme Stapler,164.14,4,0.3,12.66
US-2024-12681,2024-10-03,2024-10-10,Standard Class,CG-1193,Maria Garcia #7,Consumer,West,Arizona,Furniture,Furnishings,Office Star Chair Mat,625.8,12,0.0,98.83
US-2022-12682,2022-10-24,2022-10-31,Standard Class,CG-1713,Jennifer Lee #5,Consumer,East,Florida,Office Supplies,Binders,Cardinal HOLDit Binder,27.26,2,0.0,8.48
US-2023-12683,2023-01-11,2023-01-15,Second Class,CG-1214,Maria Garcia #9,Consumer,East,Ohio,Furniture,Chairs,Mesh Office Chair,606.97,9,0.45,-158.81
US-2022-12684,2022-10-12,2022-10-18,Standard Class,CG-1057,Karen White #3,Corporate,West,Colorado,Technology,Machines,HP LaserJet Printer,1263.27,3,0.0,364.59
US-2023-12685,2023-05-27,2023-06-01,Standard Class,CG-1526,Michael Thomas #4,Corporate,Central,Illinois,Office Supplies,Supplies,Acme Stapler,117.72,6,0.0,44.63
US-2021-12686,2021-03-05,2021-03-11,Standard Class,CG-1303,James Wilson #4,Home Office,West,California,Technology,Phones,Samsung Galaxy Tab,801.53,1,0.0,182.41
US-2024-12687,2024-04-01,2024-04-08,Standard Class,CG-1507,John Smith #3,Consumer,East,Pennsylvania,Technology,Machines,HP LaserJet Printer,5203.97,12,0.2,639.02
US-2021-12688,2021-06-12,2021-06-15,Second Class,CG-1519,Patricia Anderson 1,Home Office,West,Colorado,Office Supplies,Art,Dixon Ticonderoga,17.4,2,0.0,6.97
US-2023-12689,2023-04-18,2023-04-24,Standard Class,CG-1741,Patricia Anderson #4,Consumer,West,Washington,Office Supplies,Art,Dixon Ticonderoga,38.8,8,0.0,18.14
US-2024-12690,2024-01-03,2024-01-03,Same Day,CG-1770,Patricia Anderson #7,Consumer,East,New York,Technology,Accessories,HP Mouse,182.86,11,0.2,16.16
US-2022-12691,2022-09-08,2022-09-14,Standard Class,CG-1398,Susan Jackson 9,Corporate,East,Florida,Furniture,Chairs,Mesh Office Chair,891.86,9,0.4,-187.81
US-2023-12692,2023-01-23,2023-01-30,Standard Class,CG-1591,William Taylor #5,Corporate,South,Virginia,Office Supplies,Binders,Cardinal HOLDit Binder,584.64,12,0.0,185.04
US-2023-12693,2023-01-15,2023-01-17,First Class,CG-1783,Susan Jackson #1,Consumer,West,Nevada,Office Supplies,Binders,Cardinal HOLDit Binder,342.3,14,0.0,121.43
US-2023-12694,2023-10-18,2023-10-20,First Class,CG-1244,Karen White #2,Consumer,Central,Indiana,Office Supplies,Storage,Steelmaster Drawers,345.35,5,0.0,75.42
US-2021-12695,2021-09-27,2021-10-04,Standard Class,CG-1093,James Wilson #3,Corporate,East,New York,Office Supplies,Art,Dixon Ticonderoga,60.6,6,0.0,26.61
US-2022-12696,2022-11-18,2022-11-23,Standard Class,CG-1305,Robert Johnson #3,Consumer,Central,Illinois,Technology,Copiers,Canon imageCLASS,20709.12,12,0.0,6957.82
US-2022-12697,2022-04-06,2022-04-11,Standard Class,CG-1557,William Taylor #3,Consumer,West,Colorado,Technology,Phones,Samsung Galaxy Tab,2032.96,4,0.0,550.36
US-2022-12698,2022-05-11,2022-05-18,Standard Class,CG-1496,Michael Thomas #3,Consumer,Central,Minnesota,Technology,Accessories,Plantronics Headset,433.74,3,0.0,75.17
US-2023-12699,2023-09-14,2023-09-18,Second Class,CG-1193,John Smith #8,Corporate,West,Arizona,Office Supplies,Supplies,Acme Stapler,125.97,6,0.15,10.21
US-2021-12700,2021-01-13,2021-01-18,Standard Class,CG-1070,Jennifer Lee #4,Corporate,East,Pennsylvania,Furniture,Tables,Riverside Folding Table,1361.52,6,0.0,112.7
US-2022-12701,2022-07-10,2022-07-17,Standard Class,CG-1514,Robert Johnson #2,Consumer,Central,Minnesota,Furniture,Furnishings,Office Star Chair Mat,982.68,12,0.0,87.31
US-2022-12702,2022-05-20,2022-05-25,Standard Class,CG-1739,Robert Johnson #4,Corporate,South,Louisiana,Office Supplies,Art,Avery Flip-Chart Markers,31.82,2,0.0,9.47
US-2021-12703,2021-06-13,2021-06-20,Standard Class,CG-1346,Robert Johnson #3,Home Office,West,Arizona,Office Supplies,Labels,Avery Address Labels,105.93,11,0.0,26.64
US-2022-12704,2022-09-09,2022-09-11,First Class,CG-1160,Karen White #4,Corporate,East,New York,Furniture,Tables,Bretford Rectangular Table,6529.17,14,0.15,84.86
US-2024-12705,2024-03-09,2024-03-14,Standard Class,CG-1639,Maria Garcia #1,Corporate,Central,Minnesota,Office Supplies,Art,Sanford Colorific Pencils,101.04,8,0.0,31.28
US-2021-12706,2021-06-19,2021-06-23,Second Class,CG-1186,Karen White #4,Consumer,East,Georgia,Technology,Machines,Canon Copier,2536.08,3,0.0,445.9
US-2024-12707,2024-01-01,2024-01-06,Standard Class,CG-1760,Susan Jackson #2,Corporate,East,Florida,Office Supplies,Labels,Avery Shipping Labels,96.65,5,0.0,29.48
US-2022-12708,2022-05-24,2022-05-31,Standard Class,CG-1000,Karen White #3,Corporate,East,Ohio,Technology,Copiers,Canon imageCLASS,4049.07,3,0.0,1364.68
US-2022-12709,2022-06-22,2022-06-26,Second Class,CG-1675,Michael Thomas #8,Consumer,South,North Carolina,Office Supplies,Binders,Cardinal HOLDit Binder,108.29,7,0.0,26.3
US-2021-12710,2021-07-26,2021-07-30,Second Class,CG-1295,Patricia Anderson #4,Consumer,South,Mississippi,Technology,Copiers,Xerox WorkCentre,5603.04,4,0.0,1031.55
US-2022-12711,2022-12-01,2022-12-07,Standard Class,CG-1353,Robert Johnson #5,Consumer,Central,Indiana,Technology,Copiers,Canon imageCLASS,4168.98,4,0.1,690.76
US-2021-12712,2021-03-02,2021-03-06,Second Class,CG-1765,Robert Johnson #3,Home Office,Central,Missouri,Furniture,Chairs,Mesh Office Chair,2295.48,12,0.0,550.09
US-2022-12713,2022-12-24,2022-12-26,First Class,CG-1518,Michael Thomas #4,Consumer,West,Nevada,Technology,Copiers,Canon imageCLASS,17064.08,11,0.0,3521.38
US-2021-12714,2021-01-15,2021-01-22,Standard Class,CG-1401,Susan Jackson #5,Consumer,West,California,Office Supplies,Paper,Xerox 1967,1099.0,14,0.0,222.86
US-2021-12715,2021-12-04,2021-12-08,Second Class,CG-1063,Jennifer Lee #3,Consumer,West,Arizona,Furniture,Chairs,Global Troy Chair,713.32,2,0.0,146.84
US-2021-12716,2021-10-24,2021-10-26,First Class,CG-1075,John Smith #8,Consumer,South,Virginia,Office Supplies,Labels,Avery Address Labels,90.44,7,0.0,20.41
US-2023-12717,2023-01-22,2023-01-22,Same Day,CG-1396,Michael Thomas #1,Consumer,West,Oregon,Furniture,Chairs,HON Executive Chair,5533.2,12,0.0,626.91
US-2024-12718,2024-11-26,2024-12-01,Standard Class,CG-1485,John Smith #3,Consumer,West,Oregon,Furniture,Bookcases,Bush Saratoga Bookcase,241.7,1,0.0,57.11
US-2022-12719,2022-02-18,2022-02-23,Standard Class,CG-1269,Maria Garcia #1,Home Office,South,North Carolina,Technology,Copiers,Canon imageCLASS,11617.79,8,0.2,1315.92
US-2024-12720,2024-06-11,2024-06-17,Standard Class,CG-1076,Robert Johnson #3,Consumer,South,Alabama,Technology,Machines,HP LaserJet Printer,10069.64,14,0.0,2515.93
US-2022-12721,2022-01-11,2022-01-15,Second Class,CG-1131,Patricia Anderson #4,Corporate,East,New Jersey,Office Supplies,Labels,Avery Address Labels,99.13,7,0.3,16.09
US-2024-12722,2024-11-02,2024-11-07,Standard Class,CG-1275,John Smith #1,Home Office,South,Louisiana,Office Supplies,Art,Sanford Colorific Pencils,197.5,10,0.0,81.28
US-2021-12723,2021-11-06,2021-11-08,First Class,CG-1313,Karen White #2,Corporate,South,North Carolina,Office Supplies,Storage,SAFCO Mobile Tub File,1142.18,13,0.0,381.76
US-2023-12724,2023-06-20,2023-06-26,Standard Class,CG-1726,Michael Thomas #7,Consumer,West,Washington,Technology,Machines,Canon Copier,4791.78,7,0.1,845.79
US-2023-12725,2023-11-18,2023-11-23,Standard Class,CG-1193,John Smith #7,Corporate,West,California,Office Supplies,Storage,SAFCO Mobile Tub File,278.7,3,0.0,124.23
US-2024-12726,2024-08-20,2024-08-27,Standard Class,CG-1228,William Taylor #6,Consumer,East,Georgia,Furniture,Chairs,Global Troy Chair,4472.28,12,0.0,673.81
US-2022-12727,2022-02-07,2022-02-10,Second Class,CG-1396,William Taylor #3,Consumer,South,Alabama,Furniture,Chairs,Mesh Office Chair,1191.44,4,0.0,257.02
US-2024-12728,2024-01-27,2024-01-27,Same Day,CG-1428,Susan Jackson #7,Corporate,East,Ohio,Office Supplies,Storage,Iris Stacking Drawers,771.26,14,0.0,284.34
US-2021-12729,2021-11-28,2021-11-28,Same Day,CG-1021,David Moore #7,Corporate,West,Washington,Furniture,Tables,Bretford Rectangular Table,3164.32,8,0.0,637.55
US-2022-12730,2022-04-07,2022-04-09,First Class,CG-1347,John Smith #1,Consumer,West,Nevada,Office Supplies,Supplies,Acme Stapler,363.84,12,0.0,143.56
US-2021-12731,2021-09-14,2021-09-17,Second Class,CG-1079,Susan Jackson #5,Home Office,East,New Jersey,Office Supplies,Binders,Cardinal HOLDit Binder,272.58,6,0.0,80.0
US-2022-12732,2022-11-09,2022-11-14,Standard Class,CG-1759,James Wilson #9,Consumer,East,Ohio,Technology,Accessories,Logitech Keyboard,173.0,2,0.0,43.41
US-2024-12733,2024-04-17,2024-04-22,Standard Class,CG-1709,William Taylor #1,Home Office,West,California,Furniture,Bookcases,Bush Saratoga Bookcase,2854.28,13,0.0,354.7
US-2024-12734,2024-05-11,2024-05-14,Second Class,CG-1053,Karen White #9,Corporate,Central,Texas,Technology,Copiers,Xerox WorkCentre,29912.85,11,0.0,8200.87
US-2024-12735,2024-04-02,2024-04-03,First Class,CG-1332,Maria Garcia #6,Home Office,West,Nevada,Technology,Copiers,Xerox WorkCentre,13607.72,7,0.0,2594.66
US-2024-12736,2024-04-10,2024-04-15,Standard Class,CG-1002,Maria Garcia 1,Corporate,East,Florida,Technology,Phones,Motorola Smart Phone,5518.03,13,0.2,540.52
US-2022-12737,2022-04-26,2022-04-27,First Class,CG-1532,David Moore #6,Corporate,Central,Michigan,Office Supplies,Envelopes,Poly String Clasp Env,53.7,10,0.0,18.62
US-2024-12738,2024-02-13,2024-02-18,Standard Class,CG-1444,William Taylor #3,Consumer,East,Georgia,Technology,Machines,Fellowes Shredder,682.53,4,0.2,91.12
US-2022-12739,2022-02-15,2022-02-19,Second Class,CG-1184,David Moore #5,Corporate,West,California,Technology,Machines,Fellowes Shredder,108.79,1,0.0,32.54
US-2024-12740,2024-12-12,2024-12-15,Second Class,CG-1684,Susan Jackson #8,Corporate,South,Mississippi,Furniture,Bookcases,Sauder Classic Bookcase,1967.47,13,0.1,275.37
US-2023-12741,2023-12-07,2023-12-08,First Class,CG-1733,Linda Martinez #8,Consumer,East,Pennsylvania,Technology,Machines,Fellowes Shredder,362.83,2,0.15,27.13
US-2024-12742,2024-12-25,2024-12-28,Second Class,CG-1107,David Moore #4,Consumer,East,New York,Furniture,Furnishings,Office Star Chair Mat,527.1,12,0.3,-20.69
US-2022-12743,2022-10-23,2022-10-28,Standard Class,CG-1324,Maria Garcia #3,Consumer,West,Arizona,Technology,Copiers,Xerox WorkCentre,6363.24,4,0.0,1792.5
US-2024-12744,2024-02-16,2024-02-21,Standard Class,CG-1514,William Taylor #3,Consumer,Central,Minnesota,Furniture,Chairs,HON Executive Chair,4457.95,7,0.0,777.18
US-2022-12745,2022-10-24,2022-10-30,Standard Class,CG-1307,Karen White #5,Corporate,East,Pennsylvania,Office Supplies,Art,Avery Flip-Chart Markers,155.35,5,0.0,60.34
US-2021-12746,2021-10-23,2021-10-30,Standard Class,CG-1301,Susan Jackson #9,Consumer,East,Pennsylvania,Furniture,Tables,Bretford Rectangular Table,3509.38,7,0.0,876.61
US-2021-12747,2021-06-05,2021-06-09,Second Class,CG-1298,Karen White #9,Consumer,Central,Illinois,Technology,Accessories,Logitech Keyboard,167.08,4,0.0,45.71
US-2024-12748,2024-10-01,2024-10-06,Standard Class,CG-1661,Karen White #5,Corporate,East,New Jersey,Office Supplies,Art,Dixon Ticonderoga,10.3,2,0.0,3.92
US-2021-12749,2021-06-17,2021-06-23,Standard Class,CG-1538,Robert Johnson #1,Consumer,East,New York,Technology,Copiers,Xerox WorkCentre,6283.62,6,0.0,1330.26
US-2023-12750,2023-11-27,2023-11-30,Second Class,CG-1652,William Taylor #7,Consumer,East,Georgia,Furniture,Bookcases,Sauder Classic Bookcase,1957.67,13,0.0,222.66
US-2022-12751,2022-10-13,2022-10-14,First Class,CG-1444,Karen White #4,Consumer,West,Nevada,Technology,Accessories,Plantronics Headset,398.62,2,0.0,67.22
US-2023-12752,2023-03-14,2023-03-19,Standard Class,CG-1540,Robert Johnson #8,Consumer,East,Florida,Office Supplies,Storage,SAFCO Mobile Tub File,269.96,4,0.0,60.08
US-2024-12753,2024-10-16,2024-10-22,Standard Class,CG-1745,Susan Jackson #3,Corporate,West,Nevada,Technology,Copiers,Xerox WorkCentre,17557.1,10,0.0,2849.17
US-2022-12754,2022-06-28,2022-07-02,Second Class,CG-1482,Maria Garcia #5,Consumer,Central,Missouri,Furniture,Furnishings,Office Star Chair Mat,246.07,6,0.15,28.98
US-2022-12755,2022-06-15,2022-06-20,Standard Class,CG-1185,Susan Jackson #4,Corporate,Central,Minnesota,Furniture,Tables,Bevis Conference Table,10241.79,13,0.0,2486.93
US-2024-12756,2024-12-16,2024-12-21,Standard Class,CG-1586,Linda Martinez #8,Consumer,East,Ohio,Technology,Machines,Canon Copier,5420.75,5,0.0,1632.71
US-2023-12757,2023-06-11,2023-06-18,Standard Class,CG-1725,Karen White #4,Consumer,West,Washington,Technology,Phones,Cisco IP Phone,1330.13,6,0.2,81.95
US-2021-12758,2021-09-03,2021-09-03,Same Day,CG-1150,David Moore #8,Consumer,East,New Jersey,Office Supplies,Storage,Iris Stacking Drawers,602.0,14,0.0,283.79
US-2023-12759,2023-01-25,2023-01-28,Second Class,CG-1245,David Moore #6,Consumer,West,Colorado,Office Supplies,Art,Sanford Colorific Pencils,143.0,10,0.0,67.15
US-2022-12760,2022-05-26,2022-05-31,Standard Class,CG-1634,Karen White #9,Corporate,East,Ohio,Office Supplies,Binders,Cardinal HOLDit Binder,270.54,9,0.0,126.33
US-2021-12761,2021-10-18,2021-10-22,Second Class,CG-1467,Linda Martinez #8,Consumer,West,Oregon,Office Supplies,Storage,Iris Stacking Drawers,546.5,8,0.2,94.89
US-2021-12762,2021-11-11,2021-11-12,First Class,CG-1202,Maria Garcia #5,Consumer,Central,Missouri,Technology,Copiers,Canon imageCLASS,11607.62,8,0.2,1561.22
US-2022-12763,2022-01-03,2022-01-08,Standard Class,CG-1535,Karen White #7,Consumer,East,Georgia,Office Supplies,Paper,Hammermill Copy Plus,563.64,12,0.0,235.21
US-2024-12764,2024-08-06,2024-08-07,First Class,CG-1450,John Smith #8,Consumer,East,Pennsylvania,Technology,Accessories,Belkin USB Cables,161.35,7,0.0,42.02
US-2024-12765,2024-02-03,2024-02-07,Second Class,CG-1026,Susan Jackson 4,Consumer,East,Pennsylvania,Technology,Machines,Fellowes Shredder,1496.52,6,0.0,240.99
US-2021-12766,2021-05-08,2021-05-11,Second Class,CG-1322,David Moore #3,Home Office,West,Oregon,Technology,Machines,HP LaserJet Printer,10551.38,14,0.0,2312.57
US-2021-12767,2021-12-18,2021-12-25,Standard Class,CG-1620,Linda Martinez #2,Home Office,East,Georgia,Technology,Phones,Motorola Smart Phone,2677.36,7,0.0,923.77
US-2024-12768,2024-04-28,2024-05-03,Standard Class,CG-1711,Karen White #3,Consumer,East,Pennsylvania,Furniture,Bookcases,Bush Saratoga Bookcase,313.81,1,0.0,31.06
US-2021-12769,2021-11-02,2021-11-08,Standard Class,CG-1774,Jennifer Lee #8,Consumer,South,Mississippi,Furniture,Bookcases,Bush Saratoga Bookcase,2671.3,10,0.0,438.54
US-2021-12770,2021-01-23,2021-01-24,First Class,CG-1221,Patricia Anderson #5,Corporate,East,Florida,Furniture,Tables,Bevis Conference Table,974.01,3,0.0,204.86
US-2022-12771,2022-06-26,2022-07-02,Standard Class,CG-1685,James Wilson #5,Consumer,East,Florida,Furniture,Tables,Bevis Conference Table,2206.44,4,0.0,242.84
US-2021-12772,2021-12-01,2021-12-04,Second Class,CG-1143,Susan Jackson #5,Consumer,Central,Missouri,Office Supplies,Art,Avery Flip-Chart Markers,21.31,1,0.0,4.41
US-2022-12773,2022-03-25,2022-04-01,Standard Class,CG-1554,Robert Johnson #1,Corporate,Central,Michigan,Furniture,Tables,Bretford Rectangular Table,4076.6,11,0.0,744.96
US-2022-12774,2022-09-17,2022-09-22,Standard Class,CG-1107,Patricia Anderson #1,Corporate,West,California,Technology,Accessories,Belkin USB Cables,412.16,14,0.0,137.39
US-2023-12775,2023-11-20,2023-11-26,Standard Class,CG-1006,Patricia Anderson #5,Consumer,East,Georgia,Technology,Phones,Motorola Smart Phone,861.0,4,0.0,276.37
US-2021-12776,2021-12-03,2021-12-04,First Class,CG-1110,Maria Garcia #6,Consumer,West,Oregon,Technology,Accessories,HP Mouse,193.68,6,0.0,57.54
US-2023-12777,2023-05-20,2023-05-23,Second Class,CG-1299,Maria Garcia #8,Consumer,East,New Jersey,Furniture,Chairs,Mesh Office Chair,2998.3,10,0.0,290.8
US-2023-12778,2023-10-23,2023-10-28,Standard Class,CG-1076,Michael Thomas #9,Corporate,South,Tennessee,Office Supplies,Labels,Avery Address Labels,23.32,1,0.0,10.89
US-2021-12779,2021-01-11,2021-01-12,First Class,CG-1273,Susan Jackson #8,Consumer,South,Alabama,Technology,Copiers,Xerox WorkCentre,8639.2,5,0.0,1633.86
US-2021-12780,2021-04-01,2021-04-03,First Class,CG-1762,Robert Johnson #5,Corporate,West,California,Furniture,Bookcases,Bush Saratoga Bookcase,1115.3,13,0.2,92.62
US-2021-12781,2021-10-28,2021-10-30,First Class,CG-1734,James Wilson #1,Consumer,West,Nevada,Technology,Machines,HP LaserJet Printer,1419.78,2,0.0,272.69
US-2024-12782,2024-12-25,2024-12-27,First Class,CG-1075,Karen White #7,Corporate,West,Colorado,Furniture,Bookcases,Bush Saratoga Bookcase,1104.07,11,0.0,226.58
US-2024-12783,2024-11-16,2024-11-21,Standard Class,CG-1543,Karen White #1,Home Office,East,New Jersey,Office Supplies,Storage,Steelmaster Drawers,1304.24,14,0.0,642.8
US-2022-12784,2022-04-20,2022-04-27,Standard Class,CG-1204,Susan Jackson #9,Corporate,West,Arizona,Furniture,Tables,Bevis Conference Table,8110.7,13,0.0,1190.76
US-2024-12785,2024-01-01,2024-01-07,Standard Class,CG-1210,Karen White #1,Corporate,West,California,Technology,Machines,Fellowes Shredder,1234.59,7,0.0,313.43
US-2024-12786,2024-07-18,2024-07-23,Standard Class,CG-1248,Karen White #7,Home Office,West,California,Office Supplies,Fasteners,Staple remover,5.24,1,0.0,1.92
